dataset_name,player_id,match_id,team_id,player_name,player_name_raw,role_name,specific_position,position_status,team_name,n_touches,minute_min,minute_max,match_date,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
1liga,48,2499766,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,164,0.0,91.0,,0.19008636,-0.17391986,0.04550232,0.008777509,0.013048751,-0.11365322,-0.0130584985,-0.0987616,-0.10571417,0.1783475,-0.17930233,-0.15736265,-0.0384707,0.270337,-0.032251313,0.061754297,-0.07331586,-0.020666134,0.22205412,-0.021295616,-0.25625232,-0.28117266,-0.13711198,0.029040886,0.027083483,-0.07880258,0.035323087,-0.2574659,0.084965825,-0.075570315,0.021368193,-0.11792925,-0.14586702,0.14515057,0.036165226,0.1188556,-0.044746228,0.2634719,-0.069834724,-0.07755516,0.15416597,-0.011090696,-0.1841258,-0.01802696,-0.13253579,0.023222776,0.023911078,-0.054546677,-0.15492722,-0.046311684,0.028967578,-0.047018543,0.06764026,0.12877335,0.17863643,-0.017997695,-0.0069689685,-0.18836932,-0.009739213,-0.11399613,0.22525738,-0.07163832,-0.018979741,0.011777199
1liga,48,2499778,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,73,0.0,75.0,,0.21482685,-0.12318282,-0.031289157,0.013479815,0.00095802854,-0.12284082,-0.040944476,0.0042672427,-0.1669104,0.2564559,-0.10851906,-0.21005914,-0.035717405,0.351182,-0.048230726,0.049290955,0.0031267086,0.029213516,0.17934683,-0.06187694,-0.19612265,-0.22406976,-0.15511212,-0.081066914,-0.080946416,-0.0041297358,-0.027616879,-0.22034697,0.023645995,-0.11106241,-0.058172114,-0.14261994,-0.12624808,0.11236258,0.02218719,0.055664096,-0.1337347,0.23476589,0.024903651,0.02990187,0.18935928,-0.015364714,-0.14490649,0.0075863176,-0.18369234,0.060024783,0.075630434,0.009640247,-0.106056415,-0.020930877,0.025052344,-0.09247086,0.018140618,0.09443427,0.21466106,-0.079852305,0.07567015,-0.103308775,0.083569705,-0.017546048,0.24793482,-0.12643765,0.0495948,0.004880529
1liga,48,2499783,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,69,0.0,92.0,,0.14112507,-0.13293791,-0.0057413643,-0.018145742,0.021214534,-0.11845704,-0.045787465,-0.11450045,-0.12497292,0.21868554,-0.1321755,-0.18867362,-0.040301457,0.2897667,-0.06605023,0.044979893,-0.043541614,-0.00848366,0.15038511,-0.038929306,-0.22061443,-0.30217656,-0.1359616,0.059746735,-0.0019144409,-0.043029625,0.00096552284,-0.18234457,0.058126718,-0.12112964,0.045874547,-0.12605457,-0.0898093,0.07450768,0.090751566,0.04852669,-0.110972404,0.27316925,-0.027938042,-0.09332104,0.16918422,-0.12134786,-0.17784235,-1.2323608e-05,-0.18061826,0.09399646,0.081076704,-0.08588372,-0.14203486,-0.07319294,0.076711446,-0.0073592565,0.052148588,0.17120972,0.22702236,0.01880749,0.033967245,-0.20118432,0.045767613,-0.0645572,0.2017271,-0.097174615,0.008018022,-0.009156236
1liga,48,2499797,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,107,0.0,87.0,,-0.13303491,0.021307748,0.27730784,-0.052600082,-0.10919098,-0.0064033195,-0.07830215,-0.2559626,-0.03733396,0.1274267,0.127463,-0.15486903,0.033002175,0.04275271,0.07747296,-0.14417586,-0.041890543,-0.1369465,-0.06242418,-0.047759503,-0.14795032,-0.050818413,0.03385729,0.29691967,0.3380878,0.116868675,0.01221528,-0.042248618,0.0892394,-0.01601401,0.04817757,0.06788954,-0.03768609,0.052268717,0.018517055,-0.10725895,-0.054068003,0.16420023,0.0012870157,-0.07972395,-0.122749485,0.05895979,0.11050093,-0.05415413,-0.067446016,0.17091244,0.16487217,-0.17252403,0.042970598,0.21217717,0.052141156,0.18011115,-0.10654791,0.24989921,-0.007540255,0.1277073,0.046485905,0.0343779,0.07231327,-0.054660417,0.08442791,-0.1487864,-0.10309537,-0.21261759
1liga,48,2499807,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,47,1.0,88.0,,0.24338165,-0.04566581,0.08589451,0.15939645,0.04286356,-0.058513176,0.01691394,0.0051076887,0.008551146,0.1463512,-0.15390658,-0.0847992,-0.0074810917,0.17732295,-0.112863965,0.0205457,0.09849063,0.07514827,0.2626451,0.13612826,-0.09301349,-0.35339934,-0.01812929,-0.03252268,-0.10347288,-0.18130004,-0.050064027,-0.23165898,-0.016785555,0.071777284,-0.20353374,-0.10343442,-0.0538084,0.018180711,0.048873533,0.025782024,-0.034409087,0.10994146,-0.083660424,-0.026618103,0.34113148,-0.069318384,-0.12825419,0.018709114,-0.1974332,0.07256317,0.07246664,-0.032081943,0.04457403,0.07237115,-0.043379065,-0.05718181,0.0071588065,0.045068,0.09890535,-0.17976202,0.041370515,-0.24544206,0.07164981,0.13603613,0.17138708,-0.12643176,-0.05481021,0.04388342
1liga,48,2499816,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,70,2.0,90.0,,0.18941301,-0.1728314,0.032478884,0.022665245,-0.013097106,-0.07992119,-0.0522688,-0.060126156,-0.08644217,0.13931961,-0.239355,-0.13208237,-0.064956196,0.2611399,-0.080222316,0.04287724,0.015307078,0.048365097,0.2233038,0.063713506,-0.22522356,-0.3146468,-0.07385467,0.011264215,0.005005677,-0.14182861,0.06541597,-0.31182256,0.075039916,-0.022091359,-0.08204232,-0.10121438,-0.14095587,0.12934574,0.037778135,0.03683024,-0.022922982,0.22115974,-0.06415528,-0.07952557,0.25176024,-0.0593757,-0.19090806,0.041163027,-0.22884987,0.027056467,0.0035300378,-0.03809429,-0.07585161,-0.023229446,0.039665792,-0.03746651,0.037821244,0.120190024,0.12539053,-0.069980755,0.03879739,-0.18128344,0.013785788,-0.04210154,0.17903312,-0.078423895,-0.038393773,0.016272431
1liga,48,2499827,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,105,0.0,93.0,,0.19414532,-0.14781153,0.046947114,0.022160277,0.009444074,-0.108330905,0.007470269,-0.11567283,-0.078934215,0.14228176,-0.17684795,-0.121612795,-0.057836343,0.2361274,-0.053578325,0.046358276,-0.045203093,0.018600788,0.24060619,0.0693851,-0.2352268,-0.35639042,-0.11608885,0.07563034,0.06539938,-0.12839696,0.060771637,-0.24597372,0.08089509,-0.036462337,-0.008806772,-0.08047324,-0.13275361,0.10660184,0.053539813,0.07890469,-0.0023699536,0.24023917,-0.11360301,-0.1252717,0.18252599,-0.052477513,-0.1928776,-0.0005632068,-0.19584425,0.0547593,0.032074515,-0.08488219,-0.110389404,-0.046221957,0.06515813,-0.010730422,0.064489916,0.15886495,0.15445691,-0.037131336,-0.002567434,-0.22124472,0.007090078,-0.067461245,0.17053972,-0.068356335,-0.029765356,0.032345597
1liga,48,2499830,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,78,0.0,94.0,,0.27525762,-0.093329854,0.018844996,0.085475884,0.009505722,-0.09792341,0.022210099,-0.012871992,-0.08840555,0.16605043,-0.16633067,-0.12679045,-0.06325263,0.26017553,-0.08505076,0.03612787,0.04101574,0.09496481,0.25807533,0.101140276,-0.17661166,-0.35101214,-0.10721606,-0.030321976,-0.034775518,-0.1414661,0.018014435,-0.27344844,0.031735964,0.002894245,-0.13404445,-0.080710225,-0.14885706,0.09185581,0.029018614,0.054160286,-0.015493946,0.18860693,-0.08142591,-0.05845569,0.2514994,-0.029237928,-0.17171088,0.02164744,-0.22293198,0.05665776,0.049478155,-0.03458959,-0.058518566,0.0048873317,0.025618808,-0.04633803,0.01833504,0.093367405,0.13901965,-0.12660979,0.037112314,-0.18195973,0.05937692,0.010019418,0.17757533,-0.08196084,-0.017685285,0.06174667
1liga,48,2499847,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,80,0.0,58.0,,0.18593599,-0.13148026,-0.02185376,-0.053372066,0.0061025037,-0.08965588,-0.042920887,0.0038801963,-0.08469394,0.1301728,-0.31921405,-0.16324374,-0.008294095,0.22153534,-0.13987315,0.032917682,0.074854314,0.11660531,0.057081413,0.036725324,-0.12478052,-0.34351394,-0.010240578,-0.08959937,-0.08889776,-0.13712735,0.03886421,-0.27334285,-0.0034026697,-0.025638863,-0.11299471,-0.05657418,-0.11527161,0.058195304,0.09777713,0.028630603,-0.06350491,0.12075474,-0.017991686,-0.16566025,0.30299824,-0.20104203,-0.18442604,0.08714195,-0.18031636,0.030128676,-0.018439842,-0.07566598,-0.053674348,-0.052531198,0.08475445,0.041455355,0.044641152,0.0587198,0.079780266,-0.02959835,0.022389608,-0.2579866,-0.017436955,-0.03459427,0.17598048,-0.056377877,-0.058093082,0.08531728
1liga,48,2499852,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,75,0.0,92.0,,0.1412548,0.09856752,-0.1441438,-0.09112177,-0.0794076,-0.13694893,0.07227971,0.1418576,-0.15021545,0.08669904,-0.13019349,-0.16310866,-0.05302002,0.20060973,-0.12701784,-0.12991205,0.21514967,0.2638258,-0.20269361,-0.021122457,0.10205389,-0.18394223,0.001915013,-0.29270142,-0.1577732,-0.08183716,0.026910197,-0.12083849,-0.07410948,-0.14171505,-0.20408566,0.06607374,-0.06663209,0.015062473,-0.031028232,0.0038998693,-0.17304689,0.01675102,0.059935443,-0.14970198,0.16475831,-0.28880653,-0.010168071,0.0428184,0.015940636,-0.042103,0.023808412,0.020892965,0.0064523537,0.021716757,0.24657668,0.2011873,0.05498126,-0.03329059,0.011486301,0.035139415,0.06528608,-0.07610378,0.016604897,0.04928117,0.107480675,0.022619557,0.02724135,0.158221
1liga,48,2499867,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,60,2.0,93.0,,0.28484172,0.14197943,0.052867204,0.1034219,-0.054050222,-0.11902459,0.2106335,0.112891115,0.0021720203,0.07484311,-0.046566885,-0.11269491,0.043917883,0.12576723,-0.07850448,-0.1098442,0.14311998,0.17329186,-0.037231002,0.088270694,0.1116007,-0.29467478,-0.066355556,-0.20862126,-0.16113232,-0.09267966,-0.0386757,-0.053486764,-0.118289515,-0.022157144,-0.3367668,0.027266366,0.022005262,-0.041879736,-0.08822017,0.07342508,-0.064116925,-0.025772974,-0.080728926,-0.07762831,0.16431579,-0.21728662,0.032859884,-0.081246905,0.043636456,0.052239466,0.033781637,-0.05086759,0.04238749,0.10574304,0.1403224,0.0456493,0.069678396,-0.09624877,0.069728985,-0.1892664,-0.04945244,-0.21680859,0.097699516,0.17740169,0.10035868,-0.0633166,-0.050876,0.24583375
1liga,48,2499877,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,87,0.0,90.0,,0.17369269,-0.024516197,0.1659534,0.10543994,-0.070447914,-0.038552735,0.20473543,-0.03720893,0.01843803,0.06004363,0.07608236,-0.060941145,0.15365593,0.14988069,0.0077597406,-0.07505263,-0.13906775,-0.07120106,0.0875647,-0.08232724,-0.02859774,-0.21105354,-0.24722572,0.0019069571,-0.09940827,0.08448371,-0.07489936,0.06538859,-0.04683659,-0.06169748,-0.20043796,-0.05547457,0.15086311,0.043484937,-0.1272281,0.08082611,-0.022556212,0.016084151,-0.081724055,0.059728764,0.054534756,-0.12505431,0.03276861,-0.13699207,0.03432861,0.22016412,0.009518059,-0.09006992,-0.06891099,-0.05166655,0.02095392,-0.19876918,0.09009148,-0.089939855,0.21307927,-0.24475913,-0.18212278,-0.16510315,0.23095076,0.17662753,0.14377646,-0.19340585,-0.09881029,0.24027102
1liga,48,2499888,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,104,0.0,92.0,,0.07005567,-0.13207833,0.16742305,-0.04783677,-0.055284303,-0.07083776,0.173692,-0.094395526,-0.0096082995,0.031353373,-0.15208693,-0.01466227,0.16487648,0.09246269,-0.06974932,-0.11749681,-0.18781148,-0.046277434,0.044682395,-0.1545478,-0.08120047,-0.27121556,-0.15062834,0.021591693,-0.08990885,0.007178451,0.008458018,-0.04820263,0.013978906,-0.04842812,-0.110662736,-0.034716055,0.12376519,0.10501256,-0.059224065,0.14663246,-0.03017483,-0.007999699,-0.08468796,-0.13376221,0.12685032,-0.24298123,-0.05971565,-0.04913069,0.05444594,0.17479059,-0.017197462,-0.13419287,-0.12255666,-0.13476382,0.023709662,-0.06851888,0.18279466,-0.056798268,0.1450276,-0.09006286,-0.20621273,-0.26157826,0.1267173,0.042564083,0.2164986,-0.1671216,-0.2150981,0.25257626
1liga,48,2499895,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,65,0.0,92.0,,0.27182382,0.07834623,0.1005812,0.21771109,0.06440946,-0.06295354,0.109359644,0.008134784,0.05835116,0.1081794,-0.056273323,-0.04811784,-0.0042190417,0.08931299,-0.111372575,-0.017281031,0.13066675,0.10870895,0.24128626,0.1903968,-0.0024205353,-0.38675603,0.0026135494,-0.025346799,-0.09426728,-0.20497827,-0.08659148,-0.13520636,-0.06234577,0.10916004,-0.23037073,-0.03480258,-0.031980094,-0.05377951,0.0524148,0.03626392,-0.011001932,0.047452167,-0.124870054,-0.06471416,0.30744094,-0.07912467,-0.07247907,-0.009312303,-0.12935865,0.09198192,0.1029368,-0.059958614,0.088638656,0.11254595,-0.030945882,0.013197467,0.0012673215,0.032054685,0.061602063,-0.17824318,0.012144544,-0.27088293,0.06827699,0.18431892,0.11995918,-0.091668256,-0.059857648,0.09082495
1liga,48,2499901,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,63,0.0,92.0,,0.02748711,0.0039654886,0.098828316,0.01924693,-0.047916144,-0.09039228,0.13503987,-0.0062058507,-0.03116138,0.16943239,0.17040479,-0.042791292,0.1812981,0.06463208,0.060892902,-0.09215498,-0.16293737,-0.17052965,-0.0008685474,-0.28093627,0.016727028,0.049194306,-0.17081738,-0.06943665,-0.124218516,0.22171295,-0.16324103,0.24560888,-0.10663357,-0.089727536,-0.048196573,-0.06763268,0.22008753,-0.019371273,-0.07092462,0.04167582,-0.17656735,-0.033375032,0.062320255,0.16815354,-0.02721833,-0.046907675,0.112295076,-0.10420239,0.108742185,0.17462766,0.076179005,0.025408585,-0.001325628,-0.0028032875,-0.10599596,-0.17620249,0.064930975,-0.05846127,0.18875949,-0.12700793,-0.11564156,-0.060014177,0.20780401,0.19423944,0.20933308,-0.23863904,0.00930933,0.07607392
1liga,48,2499916,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,74,0.0,90.0,,0.1895015,0.081411935,-0.10503664,0.036541678,-0.012429606,-0.13053057,0.0395707,0.11635665,-0.11603499,0.26209098,0.04577748,-0.22769341,0.017541155,0.2712139,-0.062496755,-0.040721614,0.108001254,0.068256475,-0.08471562,-0.1383946,0.041931424,-0.11282302,-0.12656681,-0.23454358,-0.25798607,0.07168493,-0.14810808,0.03696171,-0.13655551,-0.17577377,-0.14729147,-0.10085497,0.05897457,-0.048751123,-0.00883599,-0.010664384,-0.27586553,0.10996095,0.12115614,0.08524151,0.15185957,-0.20517638,0.0033899408,-0.048364952,0.0065820464,0.08734368,0.10227945,0.033369236,-0.014075,0.02635343,0.07051058,-0.037477415,0.011294229,-0.028297152,0.22901846,-0.08649875,0.04977831,-0.09931637,0.14279725,0.1494015,0.18794154,-0.11964492,0.10989402,0.06969041
1liga,48,2499926,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,92,0.0,93.0,,0.15396798,-0.13264814,0.06464096,-0.050789014,-0.027196508,-0.101184405,0.07541753,-0.087818906,-0.07197847,0.116328485,-0.25630727,-0.11755406,0.044601474,0.19235864,-0.12655163,-0.035003744,-0.071467474,0.03887741,0.055808082,-0.058015347,-0.14352706,-0.3450872,-0.11880881,-0.006217166,-0.086513974,-0.08336804,0.036381964,-0.20006453,0.033519898,-0.082006246,-0.08148357,-0.07255619,-0.013536983,0.10547948,0.029812543,0.11150705,-0.059789527,0.1316833,-0.05957188,-0.1815107,0.201239,-0.25954366,-0.16190393,0.005452996,-0.05975457,0.1017456,-0.005146211,-0.13955899,-0.15500699,-0.104079835,0.086494744,0.0076302895,0.121146455,0.02530082,0.17874177,-0.033128977,-0.110696405,-0.28274333,0.051339373,-0.053416323,0.19572106,-0.08347026,-0.13725622,0.16881002
1liga,48,2499937,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,103,0.0,92.0,,0.18058515,-0.030455755,0.06963431,0.061847035,-0.09981405,-0.120324716,0.18494588,-0.08549241,-0.09895787,0.13987324,0.053723253,-0.11668238,0.043962095,0.25340682,-0.025584973,-0.116421215,-0.12644543,-0.0045199385,0.11129561,-0.14808787,-0.12549499,-0.23899381,-0.2941809,0.0023254955,-0.071846575,0.050487917,-0.03901918,-0.011945865,-0.0009527546,-0.16244762,-0.12292455,-0.040281385,0.0579523,0.114302196,-0.1030022,0.082472764,-0.09865557,0.14958075,-0.054465834,-0.011406257,0.055436604,-0.16350004,-0.018550778,-0.11617083,0.010847631,0.18581004,0.04882707,-0.071300276,-0.16944832,-0.08429291,0.08850924,-0.10257102,0.10392462,0.020637628,0.26809442,-0.11762719,-0.13687016,-0.14120059,0.20557953,0.06891401,0.20654005,-0.15568683,-0.050498642,0.20577557
1liga,48,2499946,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,79,1.0,86.0,,0.17301448,0.06710417,0.10906731,0.065170504,-0.09398278,-0.090012334,0.24909179,-0.012609893,-0.018108116,0.09676969,0.076601505,-0.082685865,0.11879858,0.11433119,-0.030551486,-0.13732924,-0.09579689,-0.013543892,-0.04846192,-0.13623579,0.029116593,-0.1714284,-0.22927785,-0.07163937,-0.15086448,0.090845294,-0.0781299,0.11232886,-0.08889609,-0.11458089,-0.20123845,-0.018883927,0.17471321,0.017923081,-0.13358666,0.08344366,-0.095355295,0.0045029027,-0.034690276,0.00940828,0.009223049,-0.22831109,0.059532434,-0.14129515,0.12757774,0.19233559,0.03930949,-0.096659094,-0.08843132,-0.018591661,0.06345865,-0.093194075,0.10079119,-0.10773104,0.2251849,-0.16836536,-0.19299555,-0.15853615,0.21733153,0.14906484,0.1335588,-0.1404834,-0.08928454,0.2570346
1liga,48,2499955,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,66,2.0,94.0,,0.192674,-0.050693523,0.10300442,0.03419533,-0.04448502,-0.06257899,0.15051526,0.07158503,-0.0034758036,0.073888026,-0.14619319,-0.069508985,0.16233487,0.13647166,-0.09195978,-0.082253926,-0.02721962,0.0490137,0.020084905,-0.08694099,0.017552152,-0.24741447,-0.11787036,-0.15394767,-0.2326504,0.003958503,-0.057848003,-0.06035467,-0.08857015,-0.008537341,-0.28098783,-0.048930954,0.10229406,0.031640124,-0.07088829,0.08846896,-0.060915083,-0.07001203,-0.03124467,-0.025172642,0.21755973,-0.22440755,-0.01986223,-0.03232168,0.008847233,0.14483334,-0.018709652,-0.060183432,-0.029297465,-0.044477366,0.000501826,-0.1272162,0.108292796,-0.14364207,0.121220164,-0.22003418,-0.124383084,-0.23767155,0.16160217,0.16051912,0.20092545,-0.17739566,-0.14706455,0.2680764
1liga,48,2499968,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,49,0.0,87.0,,0.2231873,0.11436457,-0.0013795063,0.045734383,-0.15115696,-0.17756137,0.2870429,0.10345969,-0.092908785,0.103373915,0.16665272,-0.076525606,0.02487374,0.15683389,0.05424892,-0.17019534,-0.033712044,0.070673235,-0.048433073,-0.13630828,0.03683713,-0.054868445,-0.24598034,-0.21048118,-0.083476014,0.111029975,-0.021011641,0.14342763,-0.1140699,-0.14947371,-0.21379541,0.066942975,0.083463326,0.048425697,-0.23034,0.08098187,-0.10924061,-0.002347857,-0.021106992,0.06498411,-0.09186246,-0.07805431,0.111486256,-0.1658059,0.1560494,0.07940475,0.037496515,0.056276947,-0.055916578,0.030211855,0.10792365,-0.061563224,0.10977809,-0.079026505,0.14655378,-0.15745993,-0.102055475,-0.0006339943,0.18474759,0.1429339,0.14282213,-0.0943894,0.053381033,0.24287374
1liga,48,2499975,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,82,0.0,92.0,,0.32179987,0.031737987,0.041204378,0.14338838,0.013188369,-0.09790185,0.109304205,0.02735879,-0.028496897,0.16149387,-0.1007566,-0.1433782,-0.0121320365,0.21887074,-0.11118782,-0.00011964869,0.09674873,0.13242859,0.15381883,0.12719432,-0.058011837,-0.3874749,-0.112339236,-0.07517459,-0.124566376,-0.13154885,-0.045509018,-0.17668392,-0.0514869,-0.006170718,-0.22905767,-0.06364881,-0.059454504,0.0017746369,0.011912299,0.055419717,-0.04020132,0.119819514,-0.08953878,-0.06839036,0.24562697,-0.14264105,-0.10767001,-0.038152818,-0.12956202,0.102046855,0.074547164,-0.08407351,-0.034528293,0.045800924,0.065191664,-0.025937637,0.020648442,0.014334725,0.1623991,-0.1825284,-0.007479847,-0.24858214,0.105736256,0.099841334,0.13739422,-0.082018904,-0.035170853,0.14675345
1liga,48,2499987,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,79,0.0,91.0,,0.12117914,-0.096894264,0.10688535,-0.019846138,-0.09815848,-0.042822413,0.16785578,0.062065925,0.022673503,-0.04230379,-0.16022693,0.01642171,0.14120331,0.085910305,-0.06480835,-0.15333195,-0.059166882,0.059243105,0.0106471805,-0.13183878,-0.00325473,-0.19633436,-0.09904218,-0.1414782,-0.19112729,0.002078988,0.04664896,-0.04786568,-0.06257057,0.008992516,-0.29211253,0.020040715,0.115232386,0.09477791,-0.15983422,0.095269695,-0.021459054,-0.13469337,-0.037770614,-0.056893513,0.17430434,-0.22522661,0.003668023,-0.02369025,0.058550466,0.10716488,-0.117078654,-0.012305122,-0.028402597,-0.114236124,0.002060964,-0.11829445,0.18462448,-0.14880718,0.040508505,-0.20895149,-0.15106863,-0.17123893,0.11175391,0.12992956,0.18542184,-0.15788081,-0.19763213,0.3374112
1liga,48,2500007,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,128,0.0,92.0,,0.125221,-0.06167267,0.1702327,0.053176038,-0.10410181,-0.03748285,0.22780988,-0.044234395,0.011671881,-0.011551129,0.023616334,0.0022317304,0.1532027,0.11508551,0.0042939694,-0.1390308,-0.16557251,-0.037936356,0.08821404,-0.112892225,-0.03808433,-0.21119462,-0.23182048,0.0015543904,-0.079517685,0.06511583,-0.008543522,0.03848628,-0.015976649,-0.03967624,-0.21446215,0.0019823182,0.14086896,0.09443732,-0.16689637,0.09828855,0.014370071,-0.037027825,-0.09912772,0.00030362883,0.052449446,-0.1456185,0.036812376,-0.11116321,0.05040614,0.20431475,-0.035097778,-0.07524199,-0.07659726,-0.100379795,0.029168807,-0.1676535,0.14340426,-0.096311994,0.14852981,-0.21948078,-0.20331924,-0.14562808,0.21255378,0.14988439,0.15496725,-0.19040425,-0.16143543,0.29760966
1liga,48,2500009,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,85,0.0,95.0,,0.24827434,-0.04310632,0.043284833,0.100904904,0.024331031,-0.08599252,0.029358758,0.0589265,-0.06608007,0.2542912,-0.065565884,-0.18603866,0.075513646,0.2684973,-0.068659954,0.034288466,0.011579584,-0.0014995908,0.12323707,-0.050572876,-0.06530859,-0.2222883,-0.14821707,-0.12099362,-0.22142014,0.02178142,-0.13315046,-0.11471268,-0.061098233,-0.06284456,-0.17854357,-0.18189499,0.020707935,0.014063613,0.006492823,0.05993721,-0.14524539,0.12941678,0.02216341,0.09609787,0.22213493,-0.09388392,-0.079142265,-0.043912265,-0.10065205,0.13173552,0.0971235,-0.031182328,-0.0461838,0.032149013,-0.039074432,-0.16738842,0.008394739,-0.03856545,0.24944484,-0.203585,0.0067610987,-0.18289499,0.17023267,0.12244159,0.22291651,-0.18194743,-0.0022843983,0.07084748
1liga,48,2500027,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,116,1.0,94.0,,0.22122964,-0.090324126,0.04021163,-0.008309787,-0.018041313,-0.103147164,0.067747645,-0.017102743,-0.07238111,0.12392025,-0.24782102,-0.12912884,0.019339593,0.21611762,-0.13626504,-0.024317792,0.015538369,0.11624585,0.09100738,0.032519292,-0.11537506,-0.3829853,-0.09452423,-0.052966166,-0.1015253,-0.11445689,0.036027554,-0.23935542,0.0038296334,-0.03228407,-0.16706806,-0.054636095,-0.06488661,0.073949784,0.02577464,0.084335074,-0.037624817,0.10320008,-0.0705647,-0.16472146,0.2466876,-0.2186946,-0.15557623,0.02044126,-0.13211554,0.092051126,0.013962382,-0.11488478,-0.09768081,-0.053781986,0.09420486,0.0054305545,0.08570725,0.024462301,0.13732737,-0.09663365,-0.040815122,-0.26770538,0.06367597,-0.004182082,0.17841218,-0.08847478,-0.11183203,0.17423812
1liga,48,2500031,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,63,0.0,91.0,,0.2187459,0.072459094,-0.024380304,0.063511364,-0.039040368,-0.11232605,0.14742605,0.079302534,-0.048632722,0.17604436,-0.012353186,-0.166416,0.045991637,0.2054199,-0.08542245,-0.074457,0.041013505,0.0637309,-0.09169326,-0.117744595,0.044865552,-0.1732689,-0.16870359,-0.19776744,-0.2790215,0.027639024,-0.10041355,0.025609106,-0.118437365,-0.16253231,-0.20292144,-0.093010984,0.124298126,-0.011874516,-0.0798614,0.06296535,-0.19672002,0.07544277,0.043792102,0.022327542,0.124443054,-0.2934407,-0.010894562,-0.102302834,0.103047796,0.103546955,0.04611704,-0.03657543,-0.08049055,-0.009714341,0.08336197,-0.06002448,0.08524074,-0.10967208,0.2529062,-0.13452804,-0.08468564,-0.17513277,0.14991714,0.12757613,0.15170904,-0.087511815,-0.0033592333,0.19752921
